0.839698	0.226145	0.155176	0.320784	-0.161608	0.311661	-0.550955	0.272324	-1.189648	0.173222	-1.204422	0.172418
0.875276	0.220816	0.184422	0.319180	-0.131859	0.313138	-0.518291	0.275574	-1.151156	0.179048	-1.162613	0.179533
0.910854	0.214838	0.213668	0.317448	-0.102111	0.314692	-0.485628	0.279058	-1.112663	0.184766	-1.120804	0.187103
0.946432	0.208179	0.242915	0.315679	-0.072362	0.316411	-0.452965	0.282686	-1.074171	0.190388	-1.078995	0.195290
0.982010	0.201084	0.272161	0.313963	-0.042613	0.318356	-0.420302	0.286365	-1.035678	0.196092	-1.037186	0.203884
1.017588	0.193935	0.301407	0.312371	-0.012864	0.320539	-0.387638	0.290022	-0.997186	0.202164	-0.995377	0.212506
1.053166	0.187060	0.330653	0.310929	0.016884	0.322902	-0.354975	0.293610	-0.958693	0.208887	-0.953568	0.220949
1.088744	0.180613	0.359899	0.309618	0.046633	0.325323	-0.322312	0.297092	-0.920201	0.216382	-0.911759	0.229336
1.124322	0.174592	0.389146	0.308374	0.076382	0.327649	-0.289648	0.300454	-0.881709	0.224482	-0.869950	0.237970
1.159899	0.168932	0.418392	0.307099	0.106131	0.329735	-0.256985	0.303711	-0.843216	0.232776	-0.828141	0.247058
1.195477	0.163569	0.447638	0.305677	0.135879	0.331489	-0.224322	0.306939	-0.804724	0.240803	-0.786332	0.256533
1.231055	0.158461	0.476884	0.303997	0.165628	0.332892	-0.191658	0.310265	-0.766231	0.248294	-0.744523	0.266091
1.266633	0.153558	0.506131	0.301986	0.195377	0.334003	-0.158995	0.313825	-0.727739	0.255302	-0.702714	0.275385
1.302211	0.148790	0.535377	0.299628	0.225126	0.334928	-0.126332	0.317713	-0.689246	0.262123	-0.660905	0.284231
1.337789	0.144085	0.564623	0.296973	0.254874	0.335787	-0.093668	0.321927	-0.650754	0.269065	-0.619095	0.292692
1.373367	0.139386	0.593869	0.294124	0.284623	0.336669	-0.061005	0.326372	-0.612261	0.276203	-0.577286	0.301010
1.408945	0.134676	0.623116	0.291200	0.314372	0.337605	-0.028342	0.330896	-0.573769	0.283346	-0.535477	0.309439
1.444523	0.129979	0.652362	0.288305	0.344121	0.338575	0.004322	0.335341	-0.535276	0.290234	-0.493668	0.318108
1.480101	0.125334	0.681608	0.285502	0.373869	0.339515	0.036985	0.339574	-0.496784	0.296778	-0.451859	0.326970
1.515678	0.120762	0.710854	0.282808	0.403618	0.340349	0.069648	0.343503	-0.458291	0.303151	-0.410050	0.335832
1.551256	0.116242	0.740101	0.280198	0.433367	0.340999	0.102312	0.347068	-0.419799	0.309666	-0.368241	0.344421
1.586834	0.111738	0.769347	0.277615	0.463116	0.341392	0.134975	0.350244	-0.381307	0.316571	-0.326432	0.352465
1.622412	0.107245	0.798593	0.274986	0.492864	0.341469	0.167638	0.353043	-0.342814	0.323907	-0.284623	0.359795
1.657990	0.102806	0.827839	0.272235	0.522613	0.341195	0.200302	0.355509	-0.304322	0.331481	-0.242814	0.366375
